sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,total_qty,shelf_location,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,updated_time,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,custom_options,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,configurable_variations,configurable_variation_labels,associated_skus
1-RYD-LPOL-RED-BES-EMR-XSB,,Default,simple,Root Catalog Migrated/Schools & Clubs,base_migrated,Long Sleeve Polo | Boys,"<p>The ideal choice for training & leisurewear usage, this easy care textured sports finish fabric includes Performex™ moisture management system & has the added benefit of a box fresh antibacterial finish whilst providing the ultimate comfort.</P>
<br>
<img src=""
{{media url='wysiwyg/sizeguide/diamond-polyester.png'}}"" style=""-ms-interpolation-mode: bicubic; max-width: 200px;""><br>
<br>
<p> <strong> Washing Instructions</strong> </p>
<li><span style=""color: #da1f26;"">DO NOT TUMBLE DRY</li>
<li>Wash at 40c or below</li>
<li>Always look for the garment care label and follow the washing instructions</li>
<li>Garments of similar colours can be wash together where stated on the label</li>
<li>Wash match play garments promptly. Do not allow mud or stains to set</li>
","<p>Please click here for <span style=""color: #0000ff;"">&nbsp;<strong><a href=""{{media url='wysiwyg/sizeguide/Fitting_Guides_Male.pdf'}}"" target=""_blank""><span style=""color: #0000ff;"">Size Guide</span></a></strong></span></p>
<p>&nbsp;</p>



Color : Emerald 07 White 020 | Fabric: Diamond Polyester | 175 gm 100% Polyester

",1,1,No Tax,Not Visible Individually,0,,,,long-sleeve-polo-boys,Long Sleeve Polo | Boys,Long Sleeve Polo | Boys,"Long Sleeve Polo | Boys The ideal choice for training & leisurewear usage, this easy care textured sports finish fabric includes Performex™ moisture management system & has the added benefit of a box fresh antibacterial finish whilst providing the ultimat",/r/p/rpolo-long-sleeve-front-1_1_4.png,,/r/p/rpolo-long-sleeve-front-1_1_4.png,,/r/p/rpolo-long-sleeve-front-1_1_4.png,,,,"10/20/19, 4:32 PM","10/29/19, 2:40 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"color=EMR,size=XSB,webpos_visible=Yes",0,0,,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,0,1,0,0,2,2019-11-27 05:47:09,,,,,,,"/r/p/rpolo-long-sleeve-front-1_1_4.png,/r/p/rpolo-long-sleeve-back1_1_4.png",",",,,,,,,,,,,
1-RYD-LPOL-RED-BES-EMR-SB,,Default,simple,Root Catalog Migrated/Schools & Clubs,base_migrated,Long Sleeve Polo | Boys,"<p>The ideal choice for training & leisurewear usage, this easy care textured sports finish fabric includes Performex™ moisture management system & has the added benefit of a box fresh antibacterial finish whilst providing the ultimate comfort.</P>
<br>
<img src=""
{{media url='wysiwyg/sizeguide/diamond-polyester.png'}}"" style=""-ms-interpolation-mode: bicubic; max-width: 200px;""><br>
<br>
<p> <strong> Washing Instructions</strong> </p>
<li><span style=""color: #da1f26;"">DO NOT TUMBLE DRY</li>
<li>Wash at 40c or below</li>
<li>Always look for the garment care label and follow the washing instructions</li>
<li>Garments of similar colours can be wash together where stated on the label</li>
<li>Wash match play garments promptly. Do not allow mud or stains to set</li>
","<p>Please click here for <span style=""color: #0000ff;"">&nbsp;<strong><a href=""{{media url='wysiwyg/sizeguide/Fitting_Guides_Male.pdf'}}"" target=""_blank""><span style=""color: #0000ff;"">Size Guide</span></a></strong></span></p>
<p>&nbsp;</p>



Color : Emerald 07 White 020 | Fabric: Diamond Polyester | 175 gm 100% Polyester

",1,1,No Tax,Not Visible Individually,0,,,,long-sleeve-polo-boys,Long Sleeve Polo | Boys,Long Sleeve Polo | Boys,"Long Sleeve Polo | Boys The ideal choice for training & leisurewear usage, this easy care textured sports finish fabric includes Performex™ moisture management system & has the added benefit of a box fresh antibacterial finish whilst providing the ultimat",/r/p/rpolo-long-sleeve-front-1_1_5.png,,/r/p/rpolo-long-sleeve-front-1_1_5.png,,/r/p/rpolo-long-sleeve-front-1_1_5.png,,,,"10/20/19, 4:32 PM","10/29/19, 2:40 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"color=EMR,size=SB,webpos_visible=Yes",0,0,,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,0,1,0,0,2,2019-11-27 05:47:09,,,,,,,"/r/p/rpolo-long-sleeve-front-1_1_5.png,/r/p/rpolo-long-sleeve-back1_1_5.png",",",,,,,,,,,,,
1-RYD-LPOL-RED-BES-EMR-MB,,Default,simple,Root Catalog Migrated/Schools & Clubs,base_migrated,Long Sleeve Polo | Boys,"<p>The ideal choice for training & leisurewear usage, this easy care textured sports finish fabric includes Performex™ moisture management system & has the added benefit of a box fresh antibacterial finish whilst providing the ultimate comfort.</P>
<br>
<img src=""
{{media url='wysiwyg/sizeguide/diamond-polyester.png'}}"" style=""-ms-interpolation-mode: bicubic; max-width: 200px;""><br>
<br>
<p> <strong> Washing Instructions</strong> </p>
<li><span style=""color: #da1f26;"">DO NOT TUMBLE DRY</li>
<li>Wash at 40c or below</li>
<li>Always look for the garment care label and follow the washing instructions</li>
<li>Garments of similar colours can be wash together where stated on the label</li>
<li>Wash match play garments promptly. Do not allow mud or stains to set</li>
","<p>Please click here for <span style=""color: #0000ff;"">&nbsp;<strong><a href=""{{media url='wysiwyg/sizeguide/Fitting_Guides_Male.pdf'}}"" target=""_blank""><span style=""color: #0000ff;"">Size Guide</span></a></strong></span></p>
<p>&nbsp;</p>



Color : Emerald 07 White 020 | Fabric: Diamond Polyester | 175 gm 100% Polyester

",1,1,No Tax,Not Visible Individually,0,,,,long-sleeve-polo-boys,Long Sleeve Polo | Boys,Long Sleeve Polo | Boys,"Long Sleeve Polo | Boys The ideal choice for training & leisurewear usage, this easy care textured sports finish fabric includes Performex™ moisture management system & has the added benefit of a box fresh antibacterial finish whilst providing the ultimat",/r/p/rpolo-long-sleeve-front-1_1_6.png,,/r/p/rpolo-long-sleeve-front-1_1_6.png,,/r/p/rpolo-long-sleeve-front-1_1_6.png,,,,"10/20/19, 4:33 PM","10/29/19, 2:40 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"color=EMR,size=MB,webpos_visible=Yes",0,0,,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,0,1,0,0,2,2019-11-27 05:47:09,,,,,,,"/r/p/rpolo-long-sleeve-front-1_1_6.png,/r/p/rpolo-long-sleeve-back1_1_6.png",",",,,,,,,,,,,
1-RYD-LPOL-RED-BES-EMR-LB,,Default,simple,Root Catalog Migrated/Schools & Clubs,base_migrated,Long Sleeve Polo | Boys,"<p>The ideal choice for training & leisurewear usage, this easy care textured sports finish fabric includes Performex™ moisture management system & has the added benefit of a box fresh antibacterial finish whilst providing the ultimate comfort.</P>
<br>
<img src=""
{{media url='wysiwyg/sizeguide/diamond-polyester.png'}}"" style=""-ms-interpolation-mode: bicubic; max-width: 200px;""><br>
<br>
<p> <strong> Washing Instructions</strong> </p>
<li><span style=""color: #da1f26;"">DO NOT TUMBLE DRY</li>
<li>Wash at 40c or below</li>
<li>Always look for the garment care label and follow the washing instructions</li>
<li>Garments of similar colours can be wash together where stated on the label</li>
<li>Wash match play garments promptly. Do not allow mud or stains to set</li>
","<p>Please click here for <span style=""color: #0000ff;"">&nbsp;<strong><a href=""{{media url='wysiwyg/sizeguide/Fitting_Guides_Male.pdf'}}"" target=""_blank""><span style=""color: #0000ff;"">Size Guide</span></a></strong></span></p>
<p>&nbsp;</p>



Color : Emerald 07 White 020 | Fabric: Diamond Polyester | 175 gm 100% Polyester

",1,1,No Tax,Not Visible Individually,0,,,,long-sleeve-polo-boys,Long Sleeve Polo | Boys,Long Sleeve Polo | Boys,"Long Sleeve Polo | Boys The ideal choice for training & leisurewear usage, this easy care textured sports finish fabric includes Performex™ moisture management system & has the added benefit of a box fresh antibacterial finish whilst providing the ultimat",/r/p/rpolo-long-sleeve-front-1_1_7.png,,/r/p/rpolo-long-sleeve-front-1_1_7.png,,/r/p/rpolo-long-sleeve-front-1_1_7.png,,,,"10/20/19, 4:34 PM","10/29/19, 2:40 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"color=EMR,size=LB,webpos_visible=Yes",0,0,,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,0,1,0,0,2,2019-11-27 05:47:09,,,,,,,"/r/p/rpolo-long-sleeve-front-1_1_7.png,/r/p/rpolo-long-sleeve-back1_1_7.png",",",,,,,,,,,,,
1-RYD-LPOL-RED-BES-EMR-XS,,Default,simple,Root Catalog Migrated/Schools & Clubs,base_migrated,Long Sleeve Polo | Boys,"<p>The ideal choice for training & leisurewear usage, this easy care textured sports finish fabric includes Performex™ moisture management system & has the added benefit of a box fresh antibacterial finish whilst providing the ultimate comfort.</P>
<br>
<img src=""
{{media url='wysiwyg/sizeguide/diamond-polyester.png'}}"" style=""-ms-interpolation-mode: bicubic; max-width: 200px;""><br>
<br>
<p> <strong> Washing Instructions</strong> </p>
<li><span style=""color: #da1f26;"">DO NOT TUMBLE DRY</li>
<li>Wash at 40c or below</li>
<li>Always look for the garment care label and follow the washing instructions</li>
<li>Garments of similar colours can be wash together where stated on the label</li>
<li>Wash match play garments promptly. Do not allow mud or stains to set</li>
","<p>Please click here for <span style=""color: #0000ff;"">&nbsp;<strong><a href=""{{media url='wysiwyg/sizeguide/Fitting_Guides_Male.pdf'}}"" target=""_blank""><span style=""color: #0000ff;"">Size Guide</span></a></strong></span></p>
<p>&nbsp;</p>



Color : Emerald 07 White 020 | Fabric: Diamond Polyester | 175 gm 100% Polyester

",1,1,No Tax,Not Visible Individually,0,,,,long-sleeve-polo-boys,Long Sleeve Polo | Boys,Long Sleeve Polo | Boys,"Long Sleeve Polo | Boys The ideal choice for training & leisurewear usage, this easy care textured sports finish fabric includes Performex™ moisture management system & has the added benefit of a box fresh antibacterial finish whilst providing the ultimat",/r/p/rpolo-long-sleeve-front-1_1_8.png,,/r/p/rpolo-long-sleeve-front-1_1_8.png,,/r/p/rpolo-long-sleeve-front-1_1_8.png,,,,"10/20/19, 4:34 PM","10/29/19, 2:40 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"color=EMR,size=XS,webpos_visible=Yes",0,0,,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,0,1,0,0,2,2019-11-27 05:47:09,,,,,,,"/r/p/rpolo-long-sleeve-front-1_1_8.png,/r/p/rpolo-long-sleeve-back1_1_8.png",",",,,,,,,,,,,
1-RYD-LPOL-RED-BES-EMR-S,,Default,simple,Root Catalog Migrated/Schools & Clubs,base_migrated,Long Sleeve Polo | Boys,"<p>The ideal choice for training & leisurewear usage, this easy care textured sports finish fabric includes Performex™ moisture management system & has the added benefit of a box fresh antibacterial finish whilst providing the ultimate comfort.</P>
<br>
<img src=""
{{media url='wysiwyg/sizeguide/diamond-polyester.png'}}"" style=""-ms-interpolation-mode: bicubic; max-width: 200px;""><br>
<br>
<p> <strong> Washing Instructions</strong> </p>
<li><span style=""color: #da1f26;"">DO NOT TUMBLE DRY</li>
<li>Wash at 40c or below</li>
<li>Always look for the garment care label and follow the washing instructions</li>
<li>Garments of similar colours can be wash together where stated on the label</li>
<li>Wash match play garments promptly. Do not allow mud or stains to set</li>
","<p>Please click here for <span style=""color: #0000ff;"">&nbsp;<strong><a href=""{{media url='wysiwyg/sizeguide/Fitting_Guides_Male.pdf'}}"" target=""_blank""><span style=""color: #0000ff;"">Size Guide</span></a></strong></span></p>
<p>&nbsp;</p>



Color : Emerald 07 White 020 | Fabric: Diamond Polyester | 175 gm 100% Polyester

",1,1,No Tax,Not Visible Individually,0,,,,long-sleeve-polo-boys,Long Sleeve Polo | Boys,Long Sleeve Polo | Boys,"Long Sleeve Polo | Boys The ideal choice for training & leisurewear usage, this easy care textured sports finish fabric includes Performex™ moisture management system & has the added benefit of a box fresh antibacterial finish whilst providing the ultimat",/r/p/rpolo-long-sleeve-front-1_1_9.png,,/r/p/rpolo-long-sleeve-front-1_1_9.png,,/r/p/rpolo-long-sleeve-front-1_1_9.png,,,,"10/20/19, 4:35 PM","10/29/19, 2:40 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"color=EMR,size=S,webpos_visible=Yes",0,0,,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,0,1,0,0,2,2019-11-27 05:47:09,,,,,,,"/r/p/rpolo-long-sleeve-front-1_1_9.png,/r/p/rpolo-long-sleeve-back1_1_9.png",",",,,,,,,,,,,
1-RYD-LPOL-RED-BES-EMR-M,,Default,simple,Root Catalog Migrated/Schools & Clubs,base_migrated,Long Sleeve Polo | Boys,"<p>The ideal choice for training & leisurewear usage, this easy care textured sports finish fabric includes Performex™ moisture management system & has the added benefit of a box fresh antibacterial finish whilst providing the ultimate comfort.</P>
<br>
<img src=""
{{media url='wysiwyg/sizeguide/diamond-polyester.png'}}"" style=""-ms-interpolation-mode: bicubic; max-width: 200px;""><br>
<br>
<p> <strong> Washing Instructions</strong> </p>
<li><span style=""color: #da1f26;"">DO NOT TUMBLE DRY</li>
<li>Wash at 40c or below</li>
<li>Always look for the garment care label and follow the washing instructions</li>
<li>Garments of similar colours can be wash together where stated on the label</li>
<li>Wash match play garments promptly. Do not allow mud or stains to set</li>
","<p>Please click here for <span style=""color: #0000ff;"">&nbsp;<strong><a href=""{{media url='wysiwyg/sizeguide/Fitting_Guides_Male.pdf'}}"" target=""_blank""><span style=""color: #0000ff;"">Size Guide</span></a></strong></span></p>
<p>&nbsp;</p>



Color : Emerald 07 White 020 | Fabric: Diamond Polyester | 175 gm 100% Polyester

",1,1,No Tax,Not Visible Individually,0,,,,long-sleeve-polo-boys,Long Sleeve Polo | Boys,Long Sleeve Polo | Boys,"Long Sleeve Polo | Boys The ideal choice for training & leisurewear usage, this easy care textured sports finish fabric includes Performex™ moisture management system & has the added benefit of a box fresh antibacterial finish whilst providing the ultimat",/r/p/rpolo-long-sleeve-front-1_1_10.png,,/r/p/rpolo-long-sleeve-front-1_1_10.png,,/r/p/rpolo-long-sleeve-front-1_1_10.png,,,,"10/20/19, 4:35 PM","10/29/19, 2:40 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"color=EMR,size=M,webpos_visible=Yes",0,0,,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,0,1,0,0,2,2019-11-27 05:47:09,,,,,,,"/r/p/rpolo-long-sleeve-front-1_1_10.png,/r/p/rpolo-long-sleeve-back1_1_10.png",",",,,,,,,,,,,
1-RYD-LPOL-RED-BES-EMR-L,,Default,simple,Root Catalog Migrated/Schools & Clubs,base_migrated,Long Sleeve Polo | Boys,"<p>The ideal choice for training & leisurewear usage, this easy care textured sports finish fabric includes Performex™ moisture management system & has the added benefit of a box fresh antibacterial finish whilst providing the ultimate comfort.</P>
<br>
<img src=""
{{media url='wysiwyg/sizeguide/diamond-polyester.png'}}"" style=""-ms-interpolation-mode: bicubic; max-width: 200px;""><br>
<br>
<p> <strong> Washing Instructions</strong> </p>
<li><span style=""color: #da1f26;"">DO NOT TUMBLE DRY</li>
<li>Wash at 40c or below</li>
<li>Always look for the garment care label and follow the washing instructions</li>
<li>Garments of similar colours can be wash together where stated on the label</li>
<li>Wash match play garments promptly. Do not allow mud or stains to set</li>
","<p>Please click here for <span style=""color: #0000ff;"">&nbsp;<strong><a href=""{{media url='wysiwyg/sizeguide/Fitting_Guides_Male.pdf'}}"" target=""_blank""><span style=""color: #0000ff;"">Size Guide</span></a></strong></span></p>
<p>&nbsp;</p>



Color : Emerald 07 White 020 | Fabric: Diamond Polyester | 175 gm 100% Polyester

",1,1,No Tax,Not Visible Individually,0,,,,long-sleeve-polo-boys,Long Sleeve Polo | Boys,Long Sleeve Polo | Boys,"Long Sleeve Polo | Boys The ideal choice for training & leisurewear usage, this easy care textured sports finish fabric includes Performex™ moisture management system & has the added benefit of a box fresh antibacterial finish whilst providing the ultimat",/r/p/rpolo-long-sleeve-front-1_1_11.png,,/r/p/rpolo-long-sleeve-front-1_1_11.png,,/r/p/rpolo-long-sleeve-front-1_1_11.png,,,,"10/20/19, 4:36 PM","10/29/19, 2:40 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"color=EMR,size=L,webpos_visible=Yes",0,0,,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,0,1,0,0,2,2019-11-27 05:47:09,,,,,,,"/r/p/rpolo-long-sleeve-front-1_1_11.png,/r/p/rpolo-long-sleeve-back1_1_11.png",",",,,,,,,,,,,
1-RYD-LPOL-RED-BES-EMR-XL,,Default,simple,Root Catalog Migrated/Schools & Clubs,base_migrated,Long Sleeve Polo | Boys,"<p>The ideal choice for training & leisurewear usage, this easy care textured sports finish fabric includes Performex™ moisture management system & has the added benefit of a box fresh antibacterial finish whilst providing the ultimate comfort.</P>
<br>
<img src=""
{{media url='wysiwyg/sizeguide/diamond-polyester.png'}}"" style=""-ms-interpolation-mode: bicubic; max-width: 200px;""><br>
<br>
<p> <strong> Washing Instructions</strong> </p>
<li><span style=""color: #da1f26;"">DO NOT TUMBLE DRY</li>
<li>Wash at 40c or below</li>
<li>Always look for the garment care label and follow the washing instructions</li>
<li>Garments of similar colours can be wash together where stated on the label</li>
<li>Wash match play garments promptly. Do not allow mud or stains to set</li>
","<p>Please click here for <span style=""color: #0000ff;"">&nbsp;<strong><a href=""{{media url='wysiwyg/sizeguide/Fitting_Guides_Male.pdf'}}"" target=""_blank""><span style=""color: #0000ff;"">Size Guide</span></a></strong></span></p>
<p>&nbsp;</p>



Color : Emerald 07 White 020 | Fabric: Diamond Polyester | 175 gm 100% Polyester

",1,1,No Tax,Not Visible Individually,0,,,,long-sleeve-polo-boys,Long Sleeve Polo | Boys,Long Sleeve Polo | Boys,"Long Sleeve Polo | Boys The ideal choice for training & leisurewear usage, this easy care textured sports finish fabric includes Performex™ moisture management system & has the added benefit of a box fresh antibacterial finish whilst providing the ultimat",/r/p/rpolo-long-sleeve-front-1_1_12.png,,/r/p/rpolo-long-sleeve-front-1_1_12.png,,/r/p/rpolo-long-sleeve-front-1_1_12.png,,,,"10/20/19, 4:37 PM","10/29/19, 2:40 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"color=EMR,size=XL,webpos_visible=Yes",0,0,,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,0,1,0,0,2,2019-11-27 05:47:09,,,,,,,"/r/p/rpolo-long-sleeve-front-1_1_12.png,/r/p/rpolo-long-sleeve-back1_1_12.png",",",,,,,,,,,,,
1-RYD-LPOL-RED-BES-EMR-2XL,,Default,simple,Root Catalog Migrated/Schools & Clubs,base_migrated,Long Sleeve Polo | Boys,"<p>The ideal choice for training & leisurewear usage, this easy care textured sports finish fabric includes Performex™ moisture management system & has the added benefit of a box fresh antibacterial finish whilst providing the ultimate comfort.</P>
<br>
<img src=""
{{media url='wysiwyg/sizeguide/diamond-polyester.png'}}"" style=""-ms-interpolation-mode: bicubic; max-width: 200px;""><br>
<br>
<p> <strong> Washing Instructions</strong> </p>
<li><span style=""color: #da1f26;"">DO NOT TUMBLE DRY</li>
<li>Wash at 40c or below</li>
<li>Always look for the garment care label and follow the washing instructions</li>
<li>Garments of similar colours can be wash together where stated on the label</li>
<li>Wash match play garments promptly. Do not allow mud or stains to set</li>
","<p>Please click here for <span style=""color: #0000ff;"">&nbsp;<strong><a href=""{{media url='wysiwyg/sizeguide/Fitting_Guides_Male.pdf'}}"" target=""_blank""><span style=""color: #0000ff;"">Size Guide</span></a></strong></span></p>
<p>&nbsp;</p>



Color : Emerald 07 White 020 | Fabric: Diamond Polyester | 175 gm 100% Polyester

",1,1,No Tax,Not Visible Individually,0,,,,long-sleeve-polo-boys,Long Sleeve Polo | Boys,Long Sleeve Polo | Boys,"Long Sleeve Polo | Boys The ideal choice for training & leisurewear usage, this easy care textured sports finish fabric includes Performex™ moisture management system & has the added benefit of a box fresh antibacterial finish whilst providing the ultimat",/r/p/rpolo-long-sleeve-front-1_1_13.png,,/r/p/rpolo-long-sleeve-front-1_1_13.png,,/r/p/rpolo-long-sleeve-front-1_1_13.png,,,,"10/20/19, 4:37 PM","10/29/19, 2:40 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"color=EMR,size=2XL,webpos_visible=Yes",0,0,,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,0,1,0,0,2,2019-11-27 05:47:09,,,,,,,"/r/p/rpolo-long-sleeve-front-1_1_13.png,/r/p/rpolo-long-sleeve-back1_1_13.png",",",,,,,,,,,,,
1-RYD-LPOL-RED-BES-EMR-3XL,,Default,simple,Root Catalog Migrated/Schools & Clubs,base_migrated,Long Sleeve Polo | Boys,"<p>The ideal choice for training & leisurewear usage, this easy care textured sports finish fabric includes Performex™ moisture management system & has the added benefit of a box fresh antibacterial finish whilst providing the ultimate comfort.</P>
<br>
<img src=""
{{media url='wysiwyg/sizeguide/diamond-polyester.png'}}"" style=""-ms-interpolation-mode: bicubic; max-width: 200px;""><br>
<br>
<p> <strong> Washing Instructions</strong> </p>
<li><span style=""color: #da1f26;"">DO NOT TUMBLE DRY</li>
<li>Wash at 40c or below</li>
<li>Always look for the garment care label and follow the washing instructions</li>
<li>Garments of similar colours can be wash together where stated on the label</li>
<li>Wash match play garments promptly. Do not allow mud or stains to set</li>
","<p>Please click here for <span style=""color: #0000ff;"">&nbsp;<strong><a href=""{{media url='wysiwyg/sizeguide/Fitting_Guides_Male.pdf'}}"" target=""_blank""><span style=""color: #0000ff;"">Size Guide</span></a></strong></span></p>
<p>&nbsp;</p>



Color : Emerald 07 White 020 | Fabric: Diamond Polyester | 175 gm 100% Polyester

",1,1,No Tax,Not Visible Individually,0,,,,long-sleeve-polo-boys,Long Sleeve Polo | Boys,Long Sleeve Polo | Boys,"Long Sleeve Polo | Boys The ideal choice for training & leisurewear usage, this easy care textured sports finish fabric includes Performex™ moisture management system & has the added benefit of a box fresh antibacterial finish whilst providing the ultimat",/r/p/rpolo-long-sleeve-front-1_1_14.png,,/r/p/rpolo-long-sleeve-front-1_1_14.png,,/r/p/rpolo-long-sleeve-front-1_1_14.png,,,,"10/20/19, 4:38 PM","10/29/19, 2:40 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"color=EMR,size=3XL,webpos_visible=Yes",0,0,,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,0,1,0,0,2,2019-11-27 05:47:09,,,,,,,"/r/p/rpolo-long-sleeve-front-1_1_14.png,/r/p/rpolo-long-sleeve-back1_1_14.png",",",,,,,,,,,,,
1-RYD-LPOL-RED-BES-EMR,,Default,configurable,Root Catalog Migrated/Schools & Clubs,base_migrated,Elementary Long Sleeve Polo | Boys,"<p>The ideal choice for training & leisurewear usage, this easy care textured sports finish fabric includes Performex™ moisture management system & has the added benefit of a box fresh antibacterial finish whilst providing the ultimate comfort.</P>
<br>
<img src=""
{{media url='wysiwyg/sizeguide/diamond-polyester.png'}}"" style=""-ms-interpolation-mode: bicubic; max-width: 200px;""><br>
<br>
<p> <strong> Washing Instructions</strong> </p>
<li><span style=""color: #da1f26;"">DO NOT TUMBLE DRY</li>
<li>Wash at 40c or below</li>
<li>Always look for the garment care label and follow the washing instructions</li>
<li>Garments of similar colours can be wash together where stated on the label</li>
<li>Wash match play garments promptly. Do not allow mud or stains to set</li>
","<p>Please click here for <span style=""color: #0000ff;"">&nbsp;<strong><a href=""{{media url='wysiwyg/sizeguide/Fitting_Guides_Male.pdf'}}"" target=""_blank""><span style=""color: #0000ff;"">Size Guide</span></a></strong></span></p>
<p>&nbsp;</p>



Color : Emerald 07 White 020 | Fabric: Diamond Polyester | 175 gm 100% Polyester

",1,1,No Tax,"Catalog, Search",,,,,long-sleeve-polo-boys,Long Sleeve Polo | Boys,Long Sleeve Polo | Boys,"Long Sleeve Polo | Boys The ideal choice for training & leisurewear usage, this easy care textured sports finish fabric includes Performex™ moisture management system & has the added benefit of a box fresh antibacterial finish whilst providing the ultimat",/r/p/rpolo-long-sleeve-front-1.png,,/r/p/rpolo-long-sleeve-front-1.png,,/r/p/rpolo-long-sleeve-front-1.png,,no_selection,,"10/20/19, 4:39 PM","10/30/19, 4:38 PM",,,Block after Info Column,,,,Use config,,,,,,,Use config,,"color=EMR,webpos_visible=Yes",0,0,,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,2,2019-11-27 05:47:08,,,,,,,"/r/p/rpolo-long-sleeve-front-1.png,/r/p/rpolo-long-sleeve-back1.png",",",,"name=INITIALS FOR SLEEVE,type=field,required=1,price=0.0000,price_type=fixed,sku=,max_characters=3,file_extension=,image_size_x=0,image_size_y=0",,,,,,,"sku=1-RYD-LPOL-RED-BES-EMR-INF,size=INF,size=INF|sku=1-RYD-LPOL-RED-BES-EMR-XSC,size=XSC,size=XSC|sku=1-RYD-LPOL-RED-BES-EMR-CHD,size=CHD,size=CHD|sku=1-RYD-LPOL-RED-BES-EMR-JNR,size=JNR,size=JNR|sku=1-RYD-LPOL-RED-BES-EMR-XSB,size=XSB,size=XSB|sku=1-RYD-LPOL-RED-BES-EMR-SB,size=SB,size=SB|sku=1-RYD-LPOL-RED-BES-EMR-MB,size=MB,size=MB|sku=1-RYD-LPOL-RED-BES-EMR-LB,size=LB,size=LB",size=Size,
